## FlyBase D. melanogaster-Human Orthologs and associated diseases report
## Generated: Sun Mar 30 12:43:55 2025
## Using datasource: dbi:Pg:dbname=fb_2025_02_reporting;host=flysql25;port=5432...

##Dmel_gene_ID	Dmel_gene_symbol	Human_gene_HGNC_ID	Human_gene_OMIM_ID	Human_gene_symbol	DIOPT_score	OMIM_Phenotype_IDs	OMIM_Phenotype_IDs[name]
FBgn0031170	Abca3	HGNC:35	MIM:612503	ABCA5	5	135400	135400[HYPERTRICHOSIS, CONGENITAL GENERALIZED, 3, WITH OR WITHOUT GINGIVAL HYPERPLASIA; HTC3]
FBgn0031170	Abca3	HGNC:14638	MIM:607807	ABCA13	6		
FBgn0031145	Ntf-2	HGNC:13722	MIM:605813	NUTF2	14		
FBgn0025814	Mgstl	HGNC:7061	MIM:138330	MGST1	14		
FBgn0025814	Mgstl	HGNC:9599	MIM:605172	PTGES	6		
FBgn0031148	Cbs	HGNC:1550	MIM:613381	CBS	14	236200	236200[HOMOCYSTINURIA DUE TO CYSTATHIONINE BETA-SYNTHASE DEFICIENCY]
FBgn0031148	Cbs	HGNC:0		CBSL	14		
FBgn0031150	bves	HGNC:1152	MIM:604577	POPDC1	9	616812	616812[MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 25; LGMDR25]
FBgn0031150	bves	HGNC:17648	MIM:605823	POPDC2	5		
FBgn0031150	bves	HGNC:17649	MIM:605824	POPDC3	5	618848	618848[MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 26; LGMDR26]
FBgn0031161	CG15445	HGNC:17623	MIM:607981	NUB1	14		
FBgn0031164	CG1724	HGNC:17315	MIM:605057	TIMM17A	13		
FBgn0031164	CG1724	HGNC:17310	MIM:300249	TIMM17B	13		
FBgn0031157	CG1503	HGNC:22992	MIM:608659	SENP8	7		
FBgn0052512	CG32512	HGNC:29631	MIM:613771	TMEM205	8		
FBgn0031149	Stt3A	HGNC:6172	MIM:601134	STT3A	14	615596,619714	615596[CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iw, AUTOSOMAL RECESSIVE; CDG1WAR],619714[CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iw, AUTOSOMAL DOMINANT; CDG1WAD]
FBgn0031149	Stt3A	HGNC:30611	MIM:608605	STT3B	7	615597	615597[CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ix; CDG1X]
FBgn0031143	CG1532	HGNC:14111	MIM:620650	GLOD4	14		
FBgn0011834	Ser6	HGNC:9486	MIM:613578	PRSS3	3		
FBgn0011834	Ser6	HGNC:9475	MIM:276000	PRSS1	3	167800	167800[PANCREATITIS, HEREDITARY; PCTT]
FBgn0031132	CG15450	HGNC:28157	MIM:610958	GPAT3	9		
FBgn0031132	CG15450	HGNC:20880	MIM:608143	GPAT4	8		
FBgn0027334	l(1)G0004	HGNC:32790	MIM:618710	PNO1	14		
FBgn0031107	HERC2	HGNC:1913	MIM:179710	RCC1	3		
FBgn0031107	HERC2	HGNC:30297	MIM:609587	RCC2	3		
FBgn0031107	HERC2	HGNC:24521	MIM:609248	HERC4	3		
FBgn0031107	HERC2	HGNC:14948	MIM:620739	RCC1L	3		
FBgn0031107	HERC2	HGNC:4876	MIM:605200	HERC3	3		
FBgn0031107	HERC2	HGNC:4868	MIM:605837	HERC2	14	227220,615516	227220[SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 1; SHEP1],615516[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 38; MRT38]
FBgn0031107	HERC2	HGNC:17499	MIM:606051	SERGEF	3		
FBgn0031107	HERC2	HGNC:26072	MIM:609249	HERC6	3		
FBgn0031107	HERC2	HGNC:4867	MIM:605109	HERC1	4	617011	617011[MACROCEPHALY, DYSMORPHIC FACIES, AND PSYCHOMOTOR RETARDATION; MDFPMR]
FBgn0031107	HERC2	HGNC:24368	MIM:608242	HERC5	3		
FBgn0031107	HERC2	HGNC:18243	MIM:607867	RCBTB1	3	617175	617175[RETINAL DYSTROPHY WITH OR WITHOUT EXTRAOCULAR ANOMALIES; RDEOA]
FBgn0031107	HERC2	HGNC:26117	MIM:618638	HECTD3	3		
FBgn0031107	HERC2	HGNC:18591	MIM:609798	NEK9	3	614262,617022,617025	614262[ARTHROGRYPOSIS, PERTHES DISEASE, AND UPWARD GAZE PALSY; APUG],617022[LETHAL CONGENITAL CONTRACTURE SYNDROME 10; LCCS10],617025[NEVUS COMEDONICUS; NC]
FBgn0031107	HERC2	HGNC:30457	MIM:617997	RCCD1	3		
FBgn0031107	HERC2	HGNC:1914	MIM:603524	RCBTB2	3		
FBgn0031107	HERC2	HGNC:4871		HERC2P3	3		
FBgn0031114	cactin	HGNC:29938	MIM:618536	CACTIN	13		
FBgn0002641	mal	HGNC:18234	MIM:613274	MOCOS	14	603592	603592[XANTHINURIA, TYPE II; XAN2]
FBgn0031116	CG1695	HGNC:29410	MIM:611417	SGSM1	12		
FBgn0031116	CG1695	HGNC:29026	MIM:611418	SGSM2	11		
FBgn0052506	tbc	HGNC:29410	MIM:611417	SGSM1	12		
FBgn0052506	tbc	HGNC:29026	MIM:611418	SGSM2	11		
FBgn0031117	GstT3	HGNC:4641	MIM:600436	GSTT1	10		
FBgn0031117	GstT3	HGNC:4642	MIM:600437	GSTT2	11		
FBgn0031117	GstT3	HGNC:33437		GSTT2B	13		
FBgn0031117	GstT3	HGNC:26930		GSTT4	10		
FBgn0031119	CG1812	HGNC:29347	MIM:300980	KLHL15	4	300982	300982[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 103; XLID103]
FBgn0031119	CG1812	HGNC:25623		KLHL26	6		
FBgn0031119	CG1812	HGNC:18732	MIM:611201	KLHL9	5		
FBgn0031119	CG1812	HGNC:29266	MIM:613772	KLHL14	5		
FBgn0031119	CG1812	HGNC:17844		KLHL36	5		
FBgn0031119	CG1812	HGNC:22931	MIM:300655	KLHL13	5		
FBgn0031119	CG1812	HGNC:21221		KLHL32	8		
FBgn0031119	CG1812	HGNC:21353	MIM:610749	KLHL31	5		
FBgn0031119	CG1812	HGNC:26634		KLHL34	4		
FBgn0031119	CG1812	HGNC:25888	MIM:618020	KLHL22	5		
FBgn0031119	CG1812	HGNC:31952		KLHL33	3		
FBgn0026323	Tak1	HGNC:6859	MIM:602614	MAP3K7	9	157800,617137	157800[CARDIOSPONDYLOCARPOFACIAL SYNDROME; CSCF],617137[FRONTOMETAPHYSEAL DYSPLASIA 2; FMD2]
FBgn0031118	RhoGAP19D	HGNC:23725	MIM:609870	ARHGAP21	8		
FBgn0031118	RhoGAP19D	HGNC:29293	MIM:610590	ARHGAP23	9		
FBgn0040650	CG15456	HGNC:28230	MIM:611802	MIEN1	12		
FBgn0023177	Pp4-19C	HGNC:9323	MIM:612725	PPP6C	5		
FBgn0023177	Pp4-19C	HGNC:9243	MIM:300109	PPEF1	3		
FBgn0023177	Pp4-19C	HGNC:9281	MIM:176875	PPP1CA	4		
FBgn0023177	Pp4-19C	HGNC:9299	MIM:176915	PPP2CA	5	618354	618354[HOUGE-JANSSENS SYNDROME 3; HJS3]
FBgn0023177	Pp4-19C	HGNC:9315	MIM:114106	PPP3CB	3		
FBgn0023177	Pp4-19C	HGNC:9283	MIM:176914	PPP1CC	4		
FBgn0023177	Pp4-19C	HGNC:9300	MIM:176916	PPP2CB	5		
FBgn0023177	Pp4-19C	HGNC:9244	MIM:602256	PPEF2	3		
FBgn0023177	Pp4-19C	HGNC:9316	MIM:114107	PPP3CC	3		
FBgn0023177	Pp4-19C	HGNC:9319	MIM:602035	PPP4C	14		
FBgn0023177	Pp4-19C	HGNC:9314	MIM:114105	PPP3CA	3	617711,618265	617711[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 91; DEE91],618265[ARTHROGRYPOSIS, CLEFT PALATE, CRANIOSYNOSTOSIS, AND IMPAIRED INTELLECTUAL DEVELOPMENT; ACCIID]
FBgn0023177	Pp4-19C	HGNC:9282	MIM:600590	PPP1CB	4	617506	617506[NOONAN SYNDROME-LIKE DISORDER WITH LOOSE ANAGEN HAIR 2; NSLH2]
FBgn0040651	CG15458	HGNC:30889	MIM:615204	ATP5MK	3	618683	618683[MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6; MC5DN6]
FBgn0031108	CG15459	HGNC:30889	MIM:615204	ATP5MK	5	618683	618683[MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6; MC5DN6]
FBgn0031106	Syx16	HGNC:11431	MIM:603666	STX16	14	603233	603233[PSEUDOHYPOPARATHYROIDISM, TYPE IB; PHP1B]
FBgn0031183	CG14621	HGNC:20803	MIM:620337	SLC35E1	14		
FBgn0031183	CG14621	HGNC:33941	MIM:619315	SLC35E2B	3		
FBgn0014395	tilB	HGNC:9295	MIM:602877	PPP1R7	3		
FBgn0014395	tilB	HGNC:16725	MIM:614930	DNAAF11	14	614935	614935[CILIARY DYSKINESIA, PRIMARY, 19; CILD19]
FBgn0014395	tilB	HGNC:19138	MIM:620708	LRRC23	3	620848	620848[SPERMATOGENIC FAILURE 92; SPGF92]
FBgn0031187	Usp2	HGNC:12631	MIM:603158	USP8	5	219090	219090[PITUITARY ADENOMA 4, ACTH-SECRETING; PITA4]
FBgn0031187	Usp2	HGNC:12620	MIM:604729	USP21	8		
FBgn0031187	Usp2	HGNC:20079	MIM:620563	USP50	3		
FBgn0031187	Usp2	HGNC:12618	MIM:604725	USP2	9		
FBgn0031189	Trmt10A	HGNC:28403	MIM:616013	TRMT10A	14	616033	616033[MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 1; MSSGM1]
FBgn0031189	Trmt10A	HGNC:26454	MIM:620957	TRMT10B	3		
FBgn0027279	l(1)G0196	HGNC:29035	MIM:611648	PPIP5K2	12	618422	618422[DEAFNESS, AUTOSOMAL RECESSIVE 100; DFNB100]
FBgn0027279	l(1)G0196	HGNC:29023	MIM:610979	PPIP5K1	11		
FBgn0031188	CG14613	HGNC:28346	MIM:617975	FAM210A	10		
FBgn0031184	CG14615	HGNC:21349	MIM:614763	GLYATL3	3		
FBgn0031184	CG14615	HGNC:30519	MIM:614761	GLYATL1	3		
FBgn0031184	CG14615	HGNC:24178	MIM:614762	GLYATL2	3		
FBgn0031184	CG14615	HGNC:13734	MIM:607424	GLYAT	3		
FBgn0031184	CG14615	HGNC:37865		GLYATL1B	3		
FBgn0031628	CG3294	HGNC:12453	MIM:191317	U2AF1	3		
FBgn0031628	CG3294	HGNC:23019	MIM:300028	ZRSR2	12	301132	301132[OROFACIODIGITAL SYNDROME XXI; OFD21]
FBgn0031628	CG3294	HGNC:23020	MIM:601080	U2AF1L4	3		
FBgn0031628	CG3294	HGNC:12456	MIM:601079	ZRSR2P1	8		
FBgn0031628	CG3294	HGNC:0		U2AF1L5	3		
FBgn0031630	CG15629	HGNC:18685	MIM:612127	HSD17B13	6	620116	620116[FATTY LIVER DISEASE, PROTECTION FROM; FLDP]
FBgn0031630	CG15629	HGNC:17693	MIM:612830	DHRS3	5		
FBgn0031630	CG15629	HGNC:30311	MIM:608989	SDR16C5	9		
FBgn0031630	CG15629	HGNC:22960	MIM:612831	HSD17B11	6		
FBgn0031630	CG15629	HGNC:19975	MIM:607599	RDH10	7		
FBgn0031636	CG12194	HGNC:25874	MIM:619976	MFSD1	14		
FBgn0031640	Mon1	HGNC:25020	MIM:608954	MON1B	13		
FBgn0031640	Mon1	HGNC:28207	MIM:611464	MON1A	14		
FBgn0051660	smog	HGNC:31371	MIM:614515	GPR179	5	614565	614565[NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1E; CSNB1E]
FBgn0051660	smog	HGNC:23689	MIM:614573	GPR158	5		
FBgn0031643	CG3008	HGNC:11451	MIM:603579	RIOK3	14		
FBgn0031643	CG3008	HGNC:18656	MIM:617753	RIOK1	3		
FBgn0031639	mRpS2	HGNC:14495	MIM:611971	MRPS2	14	617950	617950[COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 36; COXPD36]
FBgn0031635	tank	HGNC:13276	MIM:605170	EI24	13		
FBgn0031634	Ir25a	HGNC:4572	MIM:138247	GRIA2	5	618917	618917[NEURODEVELOPMENTAL DISORDER WITH LANGUAGE IMPAIRMENT AND BEHAVIORAL ABNORMALITIES; NEDLIB]
FBgn0031634	Ir25a	HGNC:4573	MIM:305915	GRIA3	5	300699	300699[INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, WU TYPE; MRXSW]
FBgn0031634	Ir25a	HGNC:4580	MIM:138244	GRIK2	3	611092,619580	611092[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 6; MRT6],619580[NEURODEVELOPMENTAL DISORDER WITH IMPAIRED LANGUAGE AND ATAXIA AND WITH OR WITHOUT SEIZURES; NEDLAS]
FBgn0031634	Ir25a	HGNC:4581	MIM:138243	GRIK3	4		
FBgn0031634	Ir25a	HGNC:4571	MIM:138248	GRIA1	5	619927,619931	619927[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 67; MRD67],619931[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 76; MRT76]
FBgn0031634	Ir25a	HGNC:4583	MIM:600283	GRIK5	3		
FBgn0031634	Ir25a	HGNC:4579	MIM:138245	GRIK1	4		
FBgn0031634	Ir25a	HGNC:4574	MIM:138246	GRIA4	5	617864	617864[NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES; NEDSGA]
FBgn0031634	Ir25a	HGNC:4582	MIM:600282	GRIK4	5		
FBgn0031634	Ir25a	HGNC:16767	MIM:606650	GRIN3A	3		
FBgn0031634	Ir25a	HGNC:4585	MIM:138253	GRIN2A	3	245570	245570[EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT IMPAIRED INTELLECTUAL DEVELOPMENT; FESD]
FBgn0031634	Ir25a	HGNC:4586	MIM:138252	GRIN2B	3	613970,616139	613970[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 6, WITH OR WITHOUT SEIZURES; MRD6],616139[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 27; DEE27]
FBgn0031634	Ir25a	HGNC:4587	MIM:138254	GRIN2C	3		
FBgn0031634	Ir25a	HGNC:4588	MIM:602717	GRIN2D	3	617162	617162[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 46; DEE46]
FBgn0031634	Ir25a	HGNC:4576	MIM:602368	GRID2	4	616204	616204[SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 18; SCAR18]
FBgn0031634	Ir25a	HGNC:16768	MIM:606651	GRIN3B	3		
FBgn0031634	Ir25a	HGNC:4575	MIM:610659	GRID1	4		
FBgn0031633	Fnta	HGNC:9795	MIM:601905	RABGGTA	3		
FBgn0031633	Fnta	HGNC:3782	MIM:134635	FNTA	14		
FBgn0031631	CG3225	HGNC:17210	MIM:617362	DHX37	3	273250,618731	273250[46,XY SEX REVERSAL 11; SRXY11],618731[NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES AND WITH OR WITHOUT VERTEBRAL OR CARDIAC ANOMALIES; NEDBAVC]
FBgn0031631	CG3225	HGNC:17211	MIM:605584	DHX38	5	618220	618220[RETINITIS PIGMENTOSA 84; RP84]
FBgn0031631	CG3225	HGNC:2738	MIM:603403	DHX15	6		
FBgn0031631	CG3225	HGNC:2739	MIM:603405	DHX16	6	618733	618733[NEUROMUSCULAR OCULOAUDITORY SYNDROME; NMOAS]
FBgn0031631	CG3225	HGNC:15861		DHX35	14		
FBgn0031631	CG3225	HGNC:16718	MIM:614405	DHX33	6		
FBgn0031631	CG3225	HGNC:2749	MIM:600396	DHX8	6		
FBgn0031631	CG3225	HGNC:14410	MIM:612767	DHX36	3		
FBgn0031631	CG3225	HGNC:18018	MIM:607570	DHX40	4		
FBgn0031631	CG3225	HGNC:16717	MIM:607960	DHX32	4		
FBgn0031631	CG3225	HGNC:20410	MIM:620580	DQX1	4		
FBgn0031627	fipi	HGNC:17302	MIM:613173	NEGR1	3		
FBgn0031627	fipi	HGNC:34550	MIM:618861	IGLON5	3		
FBgn0031627	fipi	HGNC:7657	MIM:602040	NCAM2	3		
FBgn0031627	fipi	HGNC:7656	MIM:116930	NCAM1	3		
FBgn0031627	fipi	HGNC:6705	MIM:603241	LSAMP	3		
FBgn0031627	fipi	HGNC:8143	MIM:600632	OPCML	3	167000	167000[OVARIAN CANCER]
FBgn0031627	fipi	HGNC:17941	MIM:607938	NTM	3		
FBgn0031622	CG3251	HGNC:25402	MIM:300713	OTUD5	3	301056	301056[MULTIPLE CONGENITAL ANOMALIES-NEURODEVELOPMENTAL SYNDROME, X-LINKED; MCAND]
FBgn0031622	CG3251	HGNC:24949	MIM:611744	OTUD4	8		
FBgn0031622	CG3251	HGNC:30881	MIM:300776	ALG13	7	300884	300884[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 36; DEE36]
FBgn0031622	CG3251	HGNC:27346	MIM:612022	OTUD1	3		
FBgn0028482	bdl	HGNC:3039	MIM:602523	DSCAM	3		
FBgn0028482	bdl	HGNC:32326	MIM:613773	IGSF9B	4		
FBgn0028482	bdl	HGNC:18132	MIM:609738	IGSF9	5		
FBgn0020762	Atet	HGNC:73	MIM:603076	ABCG1	11		
FBgn0020762	Atet	HGNC:13884	MIM:607784	ABCG4	12		
FBgn0020762	Atet	HGNC:74	MIM:603756	ABCG2	5	138900,614490	138900[URIC ACID CONCENTRATION, SERUM, QUANTITATIVE TRAIT LOCUS 1; UAQTL1],614490[BLOOD GROUP, JUNIOR SYSTEM; JR]
FBgn0020762	Atet	HGNC:13887	MIM:605460	ABCG8	6	210250,611465	210250[SITOSTEROLEMIA 1; STSL1],611465[GALLBLADDER DISEASE 4; GBD4]
FBgn0031596	CG15429	HGNC:26516		CYB5D1	12		
FBgn0026319	Traf4	HGNC:12034	MIM:602464	TRAF4	13		
FBgn0026319	Traf4	HGNC:12035	MIM:602356	TRAF5	3		
FBgn0022153	l(2)k05819	HGNC:28983	MIM:618163	TMEM94	13	618316	618316[INTELLECTUAL DEVELOPMENTAL DISORDER WITH CARDIAC DEFECTS AND DYSMORPHIC FACIES; IDDCDF]
FBgn0031601	Dim1	HGNC:26041	MIM:617722	TXNL4B	4		
FBgn0031601	Dim1	HGNC:30551	MIM:611595	TXNL4A	14	608572	608572[BURN-MCKEOWN SYNDROME; BMKS]
FBgn0031603	CG15432	HGNC:24563	MIM:614554	FAM32A	13		
FBgn0031604	Elp3	HGNC:20696	MIM:612722	ELP3	14		
FBgn0040705	ND-B8	HGNC:7685	MIM:602137	NDUFA2	14	618235	618235[MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 13; MC1DN13]
FBgn0031611	FIG4	HGNC:16873	MIM:609390	FIG4	14	216340,611228,612577,612691	216340[YUNIS-VARON SYNDROME; YVS],611228[CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 4J; CMT4J],612577[AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11],612691[POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL; BTOP]
FBgn0031611	FIG4	HGNC:17059	MIM:606569	SACM1L	3		
FBgn0031613	HP6	HGNC:1555	MIM:604478	CBX5	4		
FBgn0031613	HP6	HGNC:1551	MIM:604511	CBX1	4		
FBgn0031613	HP6	HGNC:29810	MIM:611626	MPHOSPH8	3		
FBgn0031613	HP6	HGNC:1553	MIM:604477	CBX3	5		
FBgn0031613	HP6	HGNC:1557	MIM:608457	CBX7	3		
FBgn0011603	ine	HGNC:11049	MIM:126455	SLC6A3	3	188890,613135	188890[TOBACCO ADDICTION, SUSCEPTIBILITY TO],613135[PARKINSONISM-DYSTONIA 1, INFANTILE-ONSET; PKDYS1]
FBgn0011603	ine	HGNC:11044	MIM:607952	SLC6A11	3		
FBgn0011603	ine	HGNC:31399	MIM:610299	SLC6A17	3	616269	616269[INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 48; MRT48]
FBgn0011603	ine	HGNC:11045	MIM:603080	SLC6A12	3		
FBgn0011603	ine	HGNC:11054	MIM:606205	SLC6A7	3		
FBgn0011603	ine	HGNC:11048	MIM:163970	SLC6A2	3	604715	604715[ORTHOSTATIC INTOLERANCE; ORSTI]
FBgn0011603	ine	HGNC:13621	MIM:607971	SLC6A15	3		
FBgn0011603	ine	HGNC:11055	MIM:300036	SLC6A8	3	300352	300352[CEREBRAL CREATINE DEFICIENCY SYNDROME 1; CCDS1]
FBgn0011603	ine	HGNC:11056	MIM:601019	SLC6A9	3	617301	617301[GLYCINE ENCEPHALOPATHY WITH NORMAL SERUM GLYCINE]
FBgn0011603	ine	HGNC:11051	MIM:604159	SLC6A5	3	614618	614618[HYPEREKPLEXIA 3; HKPX3]
FBgn0011603	ine	HGNC:11047	MIM:300444	SLC6A14	3		
FBgn0011603	ine	HGNC:11052	MIM:186854	SLC6A6	3	145350	145350[HYPOTAURINEMIC RETINAL DEGENERATION AND CARDIOMYOPATHY; HTRDC]
FBgn0011603	ine	HGNC:11046	MIM:615097	SLC6A13	3		
FBgn0011603	ine	HGNC:11042	MIM:137165	SLC6A1	3	616421	616421[MYOCLONIC-ATONIC EPILEPSY; MAE]
FBgn0011603	ine	HGNC:13622	MIM:607972	SLC6A16	3		
FBgn0031609	CG15443	HGNC:28814		TMCO6	3		
FBgn0053002	mRpL27	HGNC:14483	MIM:611837	MRPL27	12		
FBgn0019982	Gs1l	HGNC:16818	MIM:306480	PUDP	14		
FBgn0031607	Secp43	HGNC:30813	MIM:619597	TRNAU1AP	13		
FBgn0031606	CG15439	HGNC:22203	MIM:619907	PHF14	12		
FBgn0031606	CG15439	HGNC:14255	MIM:602410	BRPF1	3	617333	617333[INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND PTOSIS; IDDDFP]
FBgn0031606	CG15439	HGNC:14256	MIM:616856	BRPF3	3		
FBgn0025684	MFS18	HGNC:20151	MIM:607557	SLC17A8	3	605583	605583[DEAFNESS, AUTOSOMAL DOMINANT 25; DFNA25]
FBgn0025684	MFS18	HGNC:10933	MIM:604322	SLC17A5	3	269920,604369	269920[INFANTILE SIALIC ACID STORAGE DISEASE; ISSD],604369[SALLA DISEASE; SD]
FBgn0025684	MFS18	HGNC:16703	MIM:607563	SLC17A6	3		
FBgn0025684	MFS18	HGNC:16192	MIM:612107	SLC17A9	14	616063	616063[POROKERATOSIS 8, DISSEMINATED SUPERFICIAL ACTINIC TYPE; POROK8]
FBgn0025684	MFS18	HGNC:16704	MIM:605208	SLC17A7	3		
FBgn0031600	CG3652	HGNC:28304	MIM:300996	YIPF6	14		
FBgn0031598	Vps53	HGNC:25608	MIM:615850	VPS53	14	615851	615851[PONTOCEREBELLAR HYPOPLASIA, TYPE 2E; PCH2E]
FBgn0000547	ed	HGNC:7908	MIM:602716	NPHS1	3	256300	256300[NEPHROTIC SYNDROME, TYPE 1; NPHS1]
FBgn0020376	Sr-CIII	HGNC:19835	MIM:611128	MDGA2	3		
FBgn0014033	Sr-CI	HGNC:19835	MIM:611128	MDGA2	3		
FBgn0031585	CG2955	HGNC:6892	MIM:605788	MAPRE3	5		
FBgn0031585	CG2955	HGNC:6891	MIM:605789	MAPRE2	5	616734	616734[SKIN CREASES, CONGENITAL SYMMETRIC CIRCUMFERENTIAL, 2; CSCSC2]
FBgn0031585	CG2955	HGNC:6890	MIM:603108	MAPRE1	5		
FBgn0040102	lectin-24Db	HGNC:2220	MIM:607620	COLEC10	3	248340	248340[3MC SYNDROME 3; 3MC3]
FBgn0040102	lectin-24Db	HGNC:13523	MIM:605872	CLEC4M	3		
FBgn0040102	lectin-24Db	HGNC:3612	MIM:151445	FCER2	4		
FBgn0003941	RpL40	HGNC:10417	MIM:191343	RPS27A	3		
FBgn0003941	RpL40	HGNC:12458	MIM:191321	UBA52	14		
FBgn0003941	RpL40	HGNC:12468	MIM:191340	UBC	3		
FBgn0003941	RpL40	HGNC:12463	MIM:191339	UBB	3		
FBgn0031592	Art2	HGNC:23393	MIM:603934	CARM1	4		
FBgn0031592	Art2	HGNC:30163	MIM:603190	PRMT3	4		
FBgn0031592	Art2	HGNC:18241	MIM:608274	PRMT6	6		
FBgn0031592	Art2	HGNC:5188	MIM:610086	PRMT8	6		
FBgn0031592	Art2	HGNC:25099	MIM:616125	PRMT9	3		
FBgn0031592	Art2	HGNC:5187	MIM:602950	PRMT1	7		
FBgn0031592	Art2	HGNC:5186	MIM:601961	PRMT2	3		
FBgn0031590	CG3702	HGNC:2087	MIM:604783	CLPTM1	14		
FBgn0031590	CG3702	HGNC:24308	MIM:612585	CLPTM1L	4		
FBgn0001075	ft	HGNC:23109	MIM:612411	FAT4	13	615546,616006	615546[VAN MALDERGEM SYNDROME 2; VMLDS2],616006[HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 2; HKLLS2]
FBgn0001075	ft	HGNC:3595	MIM:600976	FAT1	3		
FBgn0001075	ft	HGNC:23112	MIM:612483	FAT3	3		
FBgn0001075	ft	HGNC:3596	MIM:604269	FAT2	3	617769	617769[SPINOCEREBELLAR ATAXIA 45; SCA45]
FBgn0001075	ft	HGNC:13681	MIM:603057	DCHS1	5	601390,607829	601390[VAN MALDERGEM SYNDROME 1; VMLDS1],607829[MITRAL VALVE PROLAPSE 2; MVP2]
FBgn0001075	ft	HGNC:23111	MIM:612486	DCHS2	4		
FBgn0031589	Naprt	HGNC:30450	MIM:611552	NAPRT	14		
FBgn0031568	CG10019	HGNC:17027	MIM:607550	SLC16A10	3		
FBgn0031568	CG10019	HGNC:10923	MIM:300095	SLC16A2	3	300523	300523[ALLAN-HERNDON-DUDLEY SYNDROME; AHDS]
FBgn0004893	bowl	HGNC:8111	MIM:608891	OSR1	5		
FBgn0004893	bowl	HGNC:15830	MIM:611297	OSR2	5		
FBgn0051960	CG31960	HGNC:1445	MIM:114182	CALM2	4	616249	616249[LONG QT SYNDROME 15; LQT15]
FBgn0051960	CG31960	HGNC:1442	MIM:114180	CALM1	4	614916,616247	614916[VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4; CPVT4],616247[LONG QT SYNDROME 14; LQT14]
FBgn0051960	CG31960	HGNC:1449	MIM:114183	CALM3	4	618782	618782[LONG QT SYNDROME 16; LQT16]
FBgn0051960	CG31960	HGNC:1452	MIM:114184	CALML3	3		
FBgn0051960	CG31960	HGNC:18180	MIM:605183	CALML5	3		
FBgn0051960	CG31960	HGNC:18445	MIM:620520	CALML4	3		
FBgn0003430	slp1	HGNC:3735	MIM:602939	FOXS1	4		
FBgn0003430	slp1	HGNC:3803	MIM:602211	FOXD2	5		
FBgn0003430	slp1	HGNC:1092	MIM:605597	FOXL2	4	110100,608996	110100[BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS; BPES],608996[PREMATURE OVARIAN FAILURE 3; POF3]
FBgn0003430	slp1	HGNC:3811	MIM:164874	FOXG1	7	613454	613454[RETT SYNDROME, CONGENITAL VARIANT]
FBgn0003430	slp1	HGNC:3806	MIM:602617	FOXE1	5	241850,616534	241850[BAMFORTH-LAZARUS SYNDROME; BAMLAZ],616534[THYROID CANCER, NONMEDULLARY, 4; NMTC4]
FBgn0003430	slp1	HGNC:3801	MIM:602402	FOXC2	3	153400	153400[LYMPHEDEMA-DISTICHIASIS SYNDROME; LPHDST]
